"t";"v_ms";"heading_deg"
"8015,0";"7,04";"109,93211974802185"
"8017,0";"8,067";"108,88601718223478"
"8021,0";"9,467";"108,94276938642804"
"8022,0";"9,3";"109,05691324540626"
"8023,0";"9,283";"107,93759075747862"
"8028,0";"9,933";"107,71420269713036"
"8032,0";"9,711";"107,16813436285516"
"8036,0";"9,637";"107,36636963489454"
"8039,0";"10,0";"106,22235577712051"
"8044,0";"10,075";"106,36446315763604"
"8045,0";"10,5";"106,73783520133017"
"8051,0";"10,386";"107,78284013242735"
"8053,0";"10,113";"102,99311994467503"
"8058,0";"10,3";"93,30975044397137"
"8064,0";"10,145";"85,24543626471878"
"8068,0";"9,91";"83,58245648242557"
"8071,0";"9,714";"87,74772449879292"
"8074,0";"9,55";"84,47063892212262"
"8076,0";"9,62";"85,82626753918444"
"8078,0";"9,729";"88,21587145320811"
"8083,0";"10,529";"94,36388406935279"
"8088,0";"10,95";"96,50731810059169"
"8089,0";"11,1";"95,55689574221917"
"8092,0";"10,978";"94,28641016058481"
"8094,0";"10,62";"99,0077634985561"
"8095,0";"10,517";"99,47910072932764"
"8096,0";"10,471";"100,95955931323647"
"8101,0";"10,7";"98,70579764488538"
"8102,0";"10,85";"100,43045049608341"
"8104,0";"10,975";"101,95499886194665"
"8109,0";"11,329";"103,27798397242161"
"8111,0";"11,071";"104,43376417681407"
"8116,0";"10,014";"103,95209414542192"
"8118,0";"9,871";"104,16148106076042"
"8125,0";"9,867";"104,62530974446462"
"8126,0";"9,725";"104,52672400910959"
"8129,0";"9,418";"104,34735771024958"
"8131,0";"8,48";"106,3693794129867"
"8133,0";"8,371";"108,2985331642204"
"8136,0";"8,28";"110,53077447388351"
"8137,0";"8,133";"118,36478304321042"
"8139,0";"7,667";"120,88319309842468"
"8140,0";"7,614";"116,74794169079685"
"8142,0";"7,42";"124,09111486850293"
"8145,0";"7,3";"127,40919805339581"
"8148,0";"7,167";"130,27355034907916"
"8150,0";"7,44";"130,1125461107456"
"8153,0";"7,26";"128,99636645998066"
"8160,0";"7,12";"140,715308728829"
"8162,0";"7,111";"133,03796180526717"
"8164,0";"7,173";"132,6290150314712"
"8170,0";"7,575";"134,20430213154026"
"8177,0";"7,846";"133,48772711226084"
"8178,0";"8,088";"133,32578932503776"
"8184,0";"8,786";"133,67160775847498"
"8187,0";"9,011";"132,075838065333"
"8192,0";"9,775";"134,03862056291612"
"8195,0";"9,512";"133,31243300238563"
"8200,0";"8,9";"133,1414218994532"
"8205,0";"8,36";"132,59323640119385"
"8206,0";"7,917";"133,48633240968414"
"8208,0";"7,787";"130,17370526662242"
"8209,0";"7,556";"129,67454480932665"
"8210,0";"7,62";"133,90833331117219"
"8212,0";"7,117";"132,59298970542773"
"8213,0";"6,96";"128,05873415590537"
"8214,0";"6,94";"130,52031934215307"
"8216,0";"6,733";"134,28791262115539"
"8222,0";"6,875";"133,49947716203692"
"8229,0";"6,915";"133,47996465086032"
"8238,0";"7,256";"134,95547841896436"
"8239,0";"7,29";"135,80952843699782"
"8244,0";"6,15";"139,2324353107696"
"8247,0";"7,375";"141,86157900446344"
"8255,0";"8,191";"142,25857795654315"
"8257,0";"7,64";"140,78984086721917"
"8261,0";"7,733";"143,1132692743143"
"8269,0";"8,025";"142,99236286244872"
"8275,0";"7,85";"137,6986723779299"
"8277,0";"7,725";"137,57880843267452"
"8278,0";"7,456";"139,7203508971173"
"8281,0";"6,65";"148,74227579423595"
"8283,0";"6,1";"145,74418347458177"
"8284,0";"6,017";"145,54812718017737"
"8285,0";"5,871";"162,53564156505294"
"8287,0";"5,133";"168,2931421064113"
"8291,0";"4,217";"146,06064771828133"
"8294,0";"4,9";"157,1146244832535"
"8296,0";"5,62";"153,55793767550279"
"8297,0";"5,7";"141,88228100774714"
"8299,0";"5,88";"132,74018846200948"
"8300,0";"5,917";"141,72921214478993"
"8306,0";"6,514";"144,53495070666594"
"8311,0";"6,745";"153,9307459980026"
"8312,0";"6,917";"155,13434613339675"
"8316,0";"7,28";"146,81291433967777"
"8318,0";"7,383";"133,8105273000489"
"8322,0";"7,5";"138,15237402389587"
"8329,0";"7,373";"133,89100062397478"
"8333,0";"7,7";"126,91135738659031"
"8334,0";"8,46";"127,8253650433487"
"8340,0";"7,529";"132,16308239541306"
"8341,0";"7,271";"131,3548550323665"
"8346,0";"6,783";"133,54224425216344"
"8348,0";"6,471";"139,37476726590958"
"8350,0";"5,978";"138,24782803463393"
"8352,0";"4,8";"153,97180516155964"
"8355,0";"5,06";"151,62520042952576"
"8357,0";"5,64";"149,61685664070703"
"8361,0";"5,617";"153,08191733652467"
"8363,0";"5,583";"154,66608693123615"
"8366,0";"6,02";"154,5457548574945"
"8367,0";"6,0";"157,2378956673777"
"8370,0";"5,943";"150,81639791801658"
"8372,0";"5,76";"161,54853577101727"
"8374,0";"5,871";"151,71092245769438"
"8375,0";"6,0";"151,81118887013685"
"8377,0";"6,46";"162,22017186309998"
"8379,0";"6,66";"157,98600275029537"
"8380,0";"6,72";"153,37474277403905"
"8383,0";"6,583";"150,1204886266511"
"8384,0";"6,22";"153,97077144865503"
"8387,0";"5,814";"154,43114846936166"
"8388,0";"5,52";"158,9812580261681"
"8389,0";"5,4";"157,49372893315845"
"8394,0";"4,983";"153,4916656789225"
"8397,0";"4,962";"147,12821157572685"
"8401,0";"5,143";"152,91898304718325"
"8406,0";"6,4";"163,1357066027487"
"8413,0";"7,542";"172,45449202877163"
"8415,0";"7,811";"177,39401027767232"
"8420,0";"7,9";"179,10027846211707"
"8424,0";"8,022";"174,99221675054062"
"8427,0";"8,257";"176,8211491002472"
"8428,0";"8,113";"176,42753720105628"
"8430,0";"7,683";"162,96386270151714"
"8431,0";"7,543";"166,7976038162897"
"8436,0";"7,65";"161,7982535109251"
"8441,0";"8,22";"153,43034776969188"
"8442,0";"8,55";"147,89087948668697"
"8444,0";"8,425";"137,5716005439433"
"8445,0";"8,422";"132,43704243645033"
"8446,0";"8,26";"128,2279796489169"
"8447,0";"8,34";"119,24801248469294"
"8450,0";"8,92";"110,77291776864953"
"8453,0";"9,483";"112,83706468206104"
"8456,0";"9,95";"114,74444755191571"
"8458,0";"10,16";"113,1257450839277"
"8459,0";"10,167";"114,9122693358985"
"8461,0";"10,12";"110,41707306879232"
"8462,0";"10,083";"118,89391426445523"
"8463,0";"10,0";"131,5938660193459"
"8465,0";"9,95";"143,14991208052524"
"8467,0";"10,04";"151,16106066012182"
"8468,0";"10,14";"151,24764140805874"
"8469,0";"10,3";"155,55346786709694"
"8475,0";"9,586";"156,47767996360187"
"8476,0";"9,214";"153,6357392587647"
"8481,0";"8,317";"147,21540788389694"
"8483,0";"8,243";"139,44510135414916"
"8486,0";"8,58";"136,2320625595018"
"8489,0";"8,733";"131,8305531312243"
"8491,0";"8,68";"128,06099270350273"
"8493,0";"8,8";"125,81096933160127"
"8494,0";"8,98";"124,4896037070242"
"8497,0";"9,217";"120,66164701084148"
"8499,0";"9,28";"116,5738150406452"
"8501,0";"9,443";"104,85164243897941"
"8505,0";"10,117";"101,80545825491726"
"8506,0";"10,26";"100,20390915908804"
"8508,0";"10,3";"97,88571103370082"
"8511,0";"10,18";"97,66221964317128"
"8512,0";"10,017";"104,3881502609716"
"8514,0";"9,317";"116,56909420304254"
"8515,0";"9,114";"127,58683496250859"
"8516,0";"8,32";"140,8756361985997"
"8518,0";"8,333";"140,27241990081205"
"8520,0";"9,26";"137,00573255926562"
"8522,0";"9,8";"137,91549163982637"
"8526,0";"9,833";"135,69929200728913"
"8527,0";"9,3";"136,2484469598667"
"8529,0";"8,557";"136,27786398263285"
"8531,0";"6,66";"138,9118580498121"
"8535,0";"5,9";"144,73019614418894"
"8538,0";"5,986";"146,19410840974996"
"8542,0";"6,071";"145,81109735869717"
"8545,0";"6,443";"147,31900530148488"
"8546,0";"6,588";"147,4125384732062"
"8548,0";"7,35";"147,3068343018652"
"8551,0";"7,9";"146,4846318446864"
"8553,0";"8,16";"146,01641171650024"
"8554,0";"8,033";"142,88494209678217"
"8558,0";"5,64";"152,91327522207325"
"8562,0";"4,837";"146,76183943320197"
"8564,0";"5,05";"148,48234892857332"
"8567,0";"6,0";"147,5306000892232"
"8571,0";"5,8";"148,6390483037507"
"8574,0";"5,343";"145,72001982935524"
"8575,0";"5,313";"140,56042079074595"
"8580,0";"5,283";"128,5583872366203"
"8584,0";"5,278";"127,3600305217761"
"8586,0";"5,817";"122,26736481940827"
"8588,0";"6,338";"119,4209388919118"
"8591,0";"8,34";"114,32847814547577"
"8592,0";"8,35";"113,75873905458121"
"8598,0";"7,729";"104,35394755711543"
"8601,0";"7,522";"96,96131731085259"
"8603,0";"7,36";"94,87694430715678"
"8610,0";"7,622";"100,45803046975429"
"8611,0";"7,65";"125,19406231953033"
"8613,0";"7,51";"156,41290658669115"
"8615,0";"7,02";"175,72838413185053"
"8616,0";"7,06";"178,64039034906713"
"8619,0";"7,55";"169,643264961905"
"8622,0";"8,0";"168,87157994110999"
"8625,0";"7,3";"181,47940807743285"
"8626,0";"7,2";"180,0"
"8627,0";"6,52";"159,98507011171773"
"8629,0";"6,329";"131,00194528198213"
"8630,0";"6,06";"114,5099081204477"
"8631,0";"5,92";"107,89658690735493"
"8633,0";"5,75";"114,31617429793704"
"8634,0";"6,06";"123,43937846346273"
"8639,0";"6,7";"128,3720855308488"
"8641,0";"6,571";"129,54385597268987"
"8642,0";"6,6";"130,44116231118488"
"8646,0";"7,22";"138,09365040847743"
"8649,0";"7,686";"142,83399673786784"
"8650,0";"7,887";"147,73630094875537"
"8651,0";"8,62";"157,26406585217032"
"8653,0";"8,914";"171,1686440307647"
"8654,0";"9,5";"177,09223335157265"
"8655,0";"9,64";"184,99423529453503"
"8656,0";"9,86";"196,5813153429767"
"8657,0";"9,883";"211,81711476877953"
"8659,0";"10,0";"219,30974332834776"
"8660,0";"9,92";"220,5184852546324"
"8662,0";"9,54";"213,7094294998875"
"8664,0";"9,2";"209,39133878575046"
"8667,0";"8,74";"204,31955084179666"
"8669,0";"8,5";"205,7664973490604"
"8672,0";"7,82";"202,11512164196458"
"8674,0";"7,24";"195,44321676557212"
"8675,0";"7,133";"193,66495306783995"
"8677,0";"6,76";"190,446374318632"
"8680,0";"5,74";"185,092526759433"
"8681,0";"5,85";"183,94456245412678"
"8686,0";"5,167";"181,9503914178901"
"8693,0";"5,375";"173,00963616648264"
"8694,0";"5,813";"159,65708577044697"
"8697,0";"6,109";"146,64442894641365"
"8700,0";"7,2";"134,54647120428382"
"8702,0";"7,42";"131,64266448730885"
"8706,0";"8,067";"135,7449932448612"
"8707,0";"8,66";"141,02678527275646"
"8708,0";"8,5";"146,16775284957393"
"8709,0";"8,657";"150,586673912569"
"8711,0";"9,78";"163,4337490370483"
"8714,0";"9,58";"169,45808149627183"
"8715,0";"9,883";"172,4834628048699"
"8716,0";"9,18";"176,36663432729088"
"8718,0";"8,729";"176,30911318483163"
"8719,0";"8,46";"170,79096495264068"
"8720,0";"7,24";"158,40798768169213"
"8723,0";"6,58";"148,82112144167425"
"8724,0";"6,96";"141,03894592629868"
"8728,0";"7,4";"139,05614844953834"
"8735,0";"7,564";"141,6973463249997"
"8737,0";"8,278";"145,96044041983419"
"8741,0";"9,433";"151,28313731923558"
"8746,0";"9,889";"157,41994579817873"
"8749,0";"10,05";"159,8451730860092"
"8752,0";"9,267";"161,17032882178353"
"8753,0";"9,171";"166,448605939487"
"8758,0";"8,167";"171,491278634589"
"8762,0";"8,556";"174,4198874634925"
"8764,0";"9,983";"175,55352561854428"
"8765,0";"10,114";"178,3832621311133"
"8768,0";"11,067";"180,6541083084405"
"8769,0";"10,6";"178,68372485422185"
"8774,0";"9,05";"174,35812738929081"
"8775,0";"8,733";"170,52886059274385"
"8776,0";"8,557";"165,4136812991664"
"8778,0";"8,233";"163,6092754165501"
"8779,0";"7,26";"160,96054657278734"
"8780,0";"6,92";"155,9702923189752"
"8781,0";"6,6";"151,65358471932186"
"8783,0";"6,22";"148,26268494959803"
"8784,0";"6,12";"147,2367520301825"
"8785,0";"6,04";"143,85738787216278"
"8793,0";"6,056";"147,03252462926673"
"8794,0";"6,089";"150,50512360685525"
"8797,0";"6,167";"157,13311187122244"
"8800,0";"6,283";"160,44691723499903"
"8804,0";"6,129";"162,25173637577643"
"8808,0";"6,363";"171,20301342425063"
"8814,0";"6,84";"180,48680277391912"
"8819,0";"6,845";"180,0"
"8821,0";"6,6";"177,47019268943936"
"8823,0";"6,556";"171,83786516959825"
"8829,0";"6,288";"163,6430216861943"
"8832,0";"6,256";"151,48666013800806"
"8835,0";"6,483";"143,60155622253134"
"8840,0";"7,275";"132,2270820334504"
"8842,0";"7,7";"127,62596286778941"
"8844,0";"7,9";"124,88983425979147"
"8845,0";"8,36";"118,98526992760965"
"8846,0";"8,417";"113,80300168276601"
"8848,0";"8,783";"107,82661459198802"
"8849,0";"8,92";"101,77936074379049"
"8850,0";"8,9";"89,49416408745978"
"8853,0";"8,62";"89,99993626311993"
"8854,0";"8,48";"91,86612191524385"
"8856,0";"8,467";"100,57808467782843"
"8857,0";"8,371";"109,12953567660844"
"8859,0";"8,12";"119,06598790669196"
"8862,0";"7,62";"122,78508402556405"
"8863,0";"7,583";"135,40514811639284"
"8866,0";"7,643";"146,21644656086224"
"8867,0";"7,84";"151,8202899459852"
"8870,0";"7,871";"157,11372168652244"
"8871,0";"7,84";"161,79979711371575"
"8872,0";"7,82";"168,55843304223544"
"8875,0";"8,52";"177,81752678353874"
"8876,0";"8,72";"182,40469729012196"
"8879,0";"8,943";"181,11962672240918"
"8880,0";"8,9";"181,5421118060743"
"8886,0";"8,457";"179,80718933142668"
"8888,0";"8,413";"175,09653421865323"
"8891,0";"8,54";"167,23201313746114"
"8892,0";"8,517";"159,24109182726096"
"8898,0";"8,514";"155,72941553623824"
"8899,0";"8,557";"154,22345059238847"
"8906,0";"8,563";"150,24403035371716"
"8907,0";"8,5";"147,95170107240136"
"8910,0";"8,5";"146,50605686941685"
"8915,0";"8,55";"146,09493739979106"
"8916,0";"8,533";"141,88803110510187"
"8921,0";"8,433";"135,0723994481241"
"8926,0";"8,46";"132,56133142994446"
"8928,0";"8,357";"131,38279773414968"
"8936,0";"8,2";"132,0707714292707"
"8938,0";"8,24";"136,87480181581478"
"8943,0";"8,771";"139,3921559982654"
"8945,0";"9,143";"139,7636108301559"
"8948,0";"9,68";"141,1139748871539"
"8950,0";"9,8";"138,9732785037609"
"8951,0";"9,783";"135,4115776772383"
"8958,0";"9,313";"136,4766479997168"
"8962,0";"8,982";"137,3028530435278"
"8964,0";"8,267";"146,11571152087032"
"8968,0";"7,617";"155,60630879222995"
"8969,0";"7,62";"161,79665544692318"
"8970,0";"7,683";"173,54188848667286"
"8973,0";"8,14";"176,45342760604913"
"8974,0";"8,36";"176,95771462117833"
"8976,0";"8,467";"179,2674773492868"
"8978,0";"8,78";"178,0594420814798"
"8980,0";"8,867";"174,2833406451731"
"8983,0";"9,58";"170,0596359875357"
"8984,0";"9,633";"169,4025374209744"
"8986,0";"9,983";"169,17163294303944"
"8987,0";"10,071";"167,13306048962457"
"8988,0";"10,22";"164,19853279928287"
"8989,0";"10,3";"168,83233183461607"
"8993,0";"10,3";"170,13230060300288"
"8995,0";"10,383";"169,83587364847398"
"8998,0";"10,84";"168,78807601887587"
"9001,0";"11,183";"173,6500312198824"
"9006,0";"10,912";"179,54498130607223"
"9009,0";"10,225";"177,1788079656934"
"9013,0";"9,829";"171,49756703930743"
"9016,0";"10,143";"165,74062095827512"
"9018,0";"10,36";"160,1743567457575"
"9019,0";"10,317";"152,50147639915784"
"9020,0";"10,329";"145,2055531207894"
"9021,0";"10,48";"136,52003515113037"
"9022,0";"10,45";"126,54349622360917"
"9023,0";"10,36";"115,28560611219453"
"9025,0";"10,7";"118,08100588495205"
"9026,0";"10,8";"136,10162676886742"
"9028,0";"10,74";"163,15601691506376"
"9030,0";"10,54";"182,04288898425526"
"9034,0";"9,917";"181,7330178994509"
"9035,0";"9,52";"183,21031437606337"
"9040,0";"9,633";"181,21816738062964"
"9046,0";"9,491";"170,03790939976972"
"9051,0";"9,573";"173,4867738519706"
"9053,0";"10,057";"173,02031157806826"
"9055,0";"10,211";"174,77929218901136"
"9059,0";"10,95";"178,83513980873482"
"9060,0";"11,06";"185,35916417442994"
"9064,0";"11,22";"202,0284827273883"
"9069,0";"10,9";"206,58930127485897"
"9070,0";"10,2";"206,6371099050509"
"9071,0";"10,071";"206,50267167945452"
"9073,0";"10,0";"203,82163468395535"
"9079,0";"8,575";"204,64784123875387"
"9082,0";"7,567";"203,64170679932755"
"9083,0";"7,24";"201,0628575369105"
"9084,0";"5,44";"196,0702486173317"
"9086,0";"4,886";"195,99396381378295"
"9089,0";"3,58";"194,10779149802477"
"9092,0";"3,517";"190,3710688448431"
"9096,0";"3,071";"185,8055380037304"
"9100,0";"3,15";"180,4481061961677"
"9102,0";"3,533";"171,67597609359515"
"9107,0";"4,343";"177,29246273866767"
"9108,0";"4,633";"175,3621044912017"
"9110,0";"4,8";"171,07746801187054"
"9111,0";"5,111";"175,2229499297525"
"9112,0";"6,22";"179,79911780640745"
"9114,0";"7,083";"183,82694394701542"
"9115,0";"8,08";"189,27211458138842"
"9120,0";"8,067";"203,6003085529062"
"9121,0";"7,967";"205,50596009733306"
"9122,0";"7,971";"208,35463670035188"
"9123,0";"7,988";"213,46113321678877"
"9126,0";"7,78";"219,65539289612013"
"9127,0";"7,5";"215,57610734510098"
"9129,0";"6,867";"206,94855020847754"
"9130,0";"6,714";"215,54587336864395"
"9131,0";"5,84";"213,617051854193"
"9134,0";"5,3";"204,51602738024468"
"9137,0";"5,4";"196,8612475498457"
"9138,0";"5,5";"188,61722068021422"
"9142,0";"5,9";"183,8779857227224"
"9143,0";"5,68";"181,4561626760589"
"9147,0";"4,58";"181,2482133113421"
"9149,0";"4,283";"180,46982235936943"
"9151,0";"4,075";"178,7096585283238"
"9156,0";"3,5";"178,68159146861117"
"9164,0";"3,438";"182,72887335274882"
"9165,0";"3,4";"187,80000032474732"
"9172,0";"3,15";"200,06444186709416"
"9178,0";"3,254";"209,28537794519565"
"9185,0";"3,492";"207,7423913251115"
"9187,0";"3,556";"204,33635257100994"
"9192,0";"3,886";"195,22648034956808"
"9200,0";"4,169";"193,97202353480654"
"9209,0";"4,553";"194,53510311285225"
"9216,0";"4,869";"188,26548447855942"
"9217,0";"4,938";"189,0789239281474"
"9221,0";"4,92";"181,46675016275745"
"9224,0";"5,029";"175,22819685212954"
"9228,0";"5,414";"173,04270574333503"
"9229,0";"5,62";"179,30641283865424"
"9230,0";"5,467";"177,0892947220348"
"9231,0";"5,329";"171,1597996637947"
"9233,0";"4,86";"171,06852897224707"
"9236,0";"4,38";"168,86530042029602"
"9237,0";"4,233";"168,11851191012073"
"9240,0";"3,7";"162,9338877956227"
"9242,0";"3,24";"171,56451584637844"
"9243,0";"3,133";"172,83279874825973"
"9247,0";"2,62";"167,38933278568786"
"9248,0";"2,66";"171,05610775737782"
"9253,0";"2,833";"166,8697251108014"
"9259,0";"3,318";"171,71854040344707"
"9264,0";"4,709";"171,65905585327232"
"9267,0";"5,975";"171,20311875133424"
"9269,0";"6,78";"174,56958130487462"
"9275,0";"8,387";"180,3273423797681"
"9276,0";"8,771";"184,42459830814448"
"9277,0";"8,95";"188,03958045904344"
"9278,0";"9,089";"190,75704255361643"
"9279,0";"9,21";"191,82112409926356"
"9283,0";"10,3";"194,2650046368899"
"9285,0";"10,317";"200,29509750751734"
"9286,0";"10,329";"200,8024117487154"
"9289,0";"10,367";"190,39226223331517"
"9293,0";"10,357";"188,48790200641884"
"9294,0";"10,36";"184,11101265780826"
"9297,0";"10,425";"183,09199225520146"
"9300,0";"10,35";"178,40634710212268"
"9304,0";"9,6";"173,86802471130696"
"9305,0";"8,92";"172,6124289309574"
"9309,0";"8,38";"179,64896328937263"
"9311,0";"8,733";"184,24809019495459"
"9312,0";"8,9";"187,86771829104487"
"9313,0";"9,088";"195,08400352994474"
"9314,0";"10,02";"204,1506588656644"
"9315,0";"10,25";"216,54111979273765"
"9318,0";"11,04";"210,0424043936402"
"9320,0";"10,4";"198,61907975878253"
"9322,0";"10,129";"189,1799152175032"
"9327,0";"9,957";"185,13424101057257"
"9330,0";"10,3";"180,70719741183095"
"9332,0";"10,92";"181,68056227357488"
"9333,0";"11,033";"180,8324612191775"
"9334,0";"11,129";"179,71982643931995"
"9335,0";"11,58";"179,41724755557053"
"9339,0";"11,22";"182,38704294978405"
"9341,0";"10,817";"184,53310138697245"
"9344,0";"9,96";"193,76543173341227"
"9346,0";"9,64";"197,12165627211482"
"9350,0";"9,933";"191,95271848184137"
"9352,0";"10,533";"186,03631896255513"
"9353,0";"10,657";"181,7305506227636"
"9354,0";"10,725";"173,2613715673621"
"9355,0";"11,22";"163,1970300384878"
"9356,0";"11,2";"152,54152705711385"
"9357,0";"11,26";"143,08796554969408"
"9358,0";"10,8";"138,16756364052705"
"9359,0";"10,8";"134,01085075486174"
"9360,0";"11,3";"125,26117376354095"
"9362,0";"10,84";"126,23186161495089"
"9363,0";"11,28";"139,64176183252036"
"9365,0";"10,94";"159,2759517711172"
"9366,0";"10,717";"173,01299610888512"
"9367,0";"10,66";"183,19711310870272"
"9369,0";"10,233";"186,70532510385215"
"9371,0";"10,2";"185,5459105378952"
"9372,0";"10,8";"185,35248562270738"
"9373,0";"11,133";"184,88581604072616"
"9374,0";"12,14";"184,8838891220363"
"9375,0";"12,45";"185,0549479304402"
"9377,0";"13,66";"183,89484818380961"
"9378,0";"13,94";"180,91060515866124"
"9379,0";"14,14";"178,62348089337064"
"9380,0";"14,16";"175,31401597772017"
"9382,0";"13,92";"172,75333062260793"
"9383,0";"13,7";"169,0080147808439"
"9386,0";"12,517";"168,00876800090836"
"9387,0";"11,7";"169,08005768232675"
"9388,0";"11,06";"168,6472371138159"
"9389,0";"10,65";"168,41634154860628"
"9390,0";"10,229";"169,14353908684862"
"9391,0";"8,7";"165,97142103115468"
"9392,0";"7,92";"164,16323620692688"
"9393,0";"7,14";"171,14974989587103"
"9394,0";"6,52";"175,37369303482802"
"9395,0";"5,96";"171,45351108498772"
"9396,0";"5,56";"173,0743811966879"
"9398,0";"4,58";"181,0048323374825"
"9399,0";"4,12";"179,67974834567056"
"9402,0";"3,483";"175,6096319531506"
"9404,0";"3,2";"178,70496159502054"
"9407,0";"3,18";"177,9769946151227"
"9409,0";"3,62";"176,4656350445793"
"9413,0";"3,95";"178,95927225713"
"9416,0";"3,571";"182,76466104031945"
"9421,0";"3,388";"185,64846976549092"
"9422,0";"3,617";"180,45774806454043"
"9427,0";"4,2";"177,86849721175446"
"9429,0";"4,343";"177,22654723539"
"9430,0";"4,375";"173,92733260526546"
"9433,0";"5,167";"171,42918842562605"
"9434,0";"5,58";"169,41107293744562"
"9436,0";"6,083";"165,40749307561848"
"9438,0";"6,78";"162,71763387460229"
"9441,0";"7,74";"163,4309515466578"
"9443,0";"8,52";"163,74930175666108"
"9444,0";"8,817";"162,1749957533008"
"9446,0";"10,28";"160,10260893966006"
"9447,0";"10,633";"159,65077530772334"
"9451,0";"11,86";"155,98896313338"
"9453,0";"11,417";"152,43212866485632"
"9454,0";"11,143";"147,9502381753526"
"9455,0";"10,825";"144,4119255702591"
"9457,0";"9,317";"140,02360791448785"
"9458,0";"8,42";"136,893555549936"
"9460,0";"7,84";"124,65136268492674"
"9462,0";"7,64";"117,78826400956424"
"9465,0";"7,3";"118,58939601099905"
"9466,0";"7,167";"117,72248832381749"
"9468,0";"6,783";"121,16822556243372"
"9469,0";"6,8";"125,97738511542171"
"9474,0";"7,55";"127,26939780921212"
"9475,0";"7,867";"127,80321339927676"
"9477,0";"8,25";"135,21875918895137"
"9480,0";"9,5";"139,9071737749201"
"9484,0";"9,4";"142,51254958561444"
"9486,0";"9,233";"139,8280809823322"
"9492,0";"9,1";"134,50488400304047"
"9493,0";"9,1";"129,29666432188705"
"9497,0";"9,2";"123,54218364625835"
"9499,0";"9,033";"121,56174168545179"
"9500,0";"8,957";"118,44573987813719"
"9501,0";"8,85";"115,98892307270067"
"9503,0";"8,317";"118,51808696723438"
"9504,0";"8,08";"118,77695932523658"
"9511,0";"7,587";"125,4124616022905"
"9514,0";"7,25";"127,56672495120955"
"9516,0";"5,92";"108,4586549981732"
"9519,0";"4,52";"89,99996685389851"
"9520,0";"4,5";"81,76566751702053"
"9522,0";"4,4";"74,87878065012416"
"9526,0";"5,183";"73,86399388582872"
"9533,0";"5,891";"76,7909947694916"
"9538,0";"6,183";"76,44596052695864"
"9539,0";"6,25";"75,58367591196"
"9547,0";"6,622";"75,83377603856631"
"9554,0";"6,567";"76,56793380897241"
"9555,0";"6,425";"76,64137943101599"
"9558,0";"6,255";"73,49521968427904"
"9561,0";"5,583";"78,49446910352248"
"9565,0";"5,1";"79,47785697472523"
"9568,0";"4,886";"75,27053209623398"
"9572,0";"4,843";"73,12466796974049"
"9574,0";"4,817";"76,33175163697064"
"9581,0";"4,844";"77,05209839390909"
"9583,0";"4,889";"73,80333426010992"
"9590,0";"5,511";"77,55738834760615"
"9591,0";"5,663";"75,61892888926496"
"9596,0";"6,117";"76,42806355801633"
"9597,0";"6,267";"75,59833993032734"
"9599,0";"6,325";"76,62980254472116"
"9605,0";"6,762";"74,25754462276144"
"9612,0";"6,769";"75,21265822053607"
"9615,0";"6,74";"74,86777464208389"
"9618,0";"7,133";"75,60085699807613"
"9622,0";"7,471";"75,80339813214542"
"9630,0";"7,958";"75,99776893734125"
"9634,0";"8,425";"75,6337142344891"
"9636,0";"8,917";"75,21117531234023"
"9639,0";"9,28";"78,41371264146939"
"9640,0";"9,3";"76,1529016715753"
"9642,0";"9,417";"77,64077397759405"
"9644,0";"9,26";"76,51865208927597"
"9648,0";"8,633";"77,16055483154747"
"9649,0";"8,3";"0,0"
"9650,0";"6,917";"77,00331675414373"
"9655,0";"7,2";"78,83119360006091"
"9657,0";"8,057";"92,39488219468409"
"9660,0";"6,36";"83,98190340861224"
"9663,0";"6,1";"95,39890751737488"
"9664,0";"6,086";"107,62522673218561"
"9665,0";"5,96";"116,42039339337462"
"9666,0";"5,933";"114,0736661201741"
"9667,0";"5,857";"103,65610608569484"
"9668,0";"5,64";"86,2920186396493"
"9669,0";"5,46";"62,917753128731015"
"9671,0";"5,34";"37,80308252039737"
"9673,0";"5,48";"33,52411161879165"
"9674,0";"5,6";"39,8546572531951"
"9675,0";"5,6";"50,904993033499565"
"9676,0";"5,6";"68,42174552779383"
"9678,0";"5,42";"77,67875415802483"
"9679,0";"5,32";"76,9967091804815"
"9686,0";"5,488";"79,32934700813713"
"9692,0";"5,754";"82,20477671273821"
"9695,0";"6,3";"84,85499513012094"
"9697,0";"7,12";"89,99994920340797"
"9698,0";"7,033";"107,96005374658515"
"9700,0";"6,56";"139,86975153584703"
"9701,0";"6,317";"143,7540948289819"
"9702,0";"5,52";"122,41990282406691"
"9704,0";"4,933";"62,03555796046017"
"9706,0";"4,44";"33,52393473098597"
"9707,0";"4,64";"29,01346274522058"
"9710,0";"5,5";"46,27819348405856"
"9712,0";"5,98";"70,54121104446527"
"9716,0";"6,283";"78,28085705945428"
"9721,0";"6,878";"76,1942247619643"
"9722,0";"7,2";"76,48929550499884"
"9729,0";"7,5";"75,51455823809152"
"9735,0";"7,646";"73,9697191065094"
"9736,0";"7,786";"75,43635312468668"
"9743,0";"8,0";"76,09455807222145"
"9750,0";"7,943";"77,58921663567268"
"9752,0";"7,811";"87,82080312963268"
"9755,0";"8,4";"92,63282741087026"
"9756,0";"8,617";"96,33755336080381"
"9757,0";"9,26";"100,3631603932832"
"9758,0";"9,383";"109,24910632933496"
"9759,0";"9,343";"111,13599800351395"
